"generation","variant","count","S"
4778,5847,18,"-1.0"
4778,5851,20,"-1.0"
4778,5855,54,"-1.0"
4778,5865,37,"-1.0"
4778,5874,5,"-1.0"
4778,5876,14,"-1.0"
4778,5881,15,"-1.0"
4778,5883,1,"-1.0"
4778,5891,9,"-1.0"
4778,5894,6,"-1.0"
4778,5900,5,"-1.0"
4778,5901,3,"-1.0"
4778,5902,1,"-1.0"
4778,5903,1,"-1.0"
4779,5033,53,"-1.0"
4779,5059,9,"-1.0"
4779,5168,32,"-1.0"
4779,5229,9,"-1.0"
4779,5310,75,"-1.0"
4779,5586,44,"-1.0"
4779,5638,38,"-1.0"
4779,5639,36,"-1.0"
4779,5642,64,"-1.0"
4779,5643,22,"-1.0"
4779,5651,62,"-1.0"
4779,5653,24,"-1.0"
4779,5743,11,"-1.0"
4779,5758,41,"-1.0"
4779,5763,57,"-1.0"
4779,5782,53,"-1.0"
4779,5783,48,"-1.0"
4779,5789,30,"-1.0"
4779,5795,26,"-1.0"
4779,5799,25,"-1.0"
4779,5830,19,"-1.0"
4779,5836,30,"-1.0"
4779,5847,16,"-1.0"
4779,5851,22,"-1.0"
4779,5855,47,"-1.0"
4779,5865,32,"-1.0"
4779,5874,5,"-1.0"
4779,5876,18,"-1.0"
4779,5881,19,"-1.0"
4779,5891,8,"-1.0"
4779,5894,9,"-1.0"
4779,5900,9,"-1.0"
4779,5901,4,"-1.0"
4779,5902,2,"-1.0"
4779,5903,1,"-1.0"
4780,5033,68,"-1.0"
4780,5059,4,"-1.0"
4780,5168,21,"-1.0"
4780,5229,10,"-1.0"
4780,5310,73,"-1.0"
4780,5586,46,"-1.0"
4780,5638,38,"-1.0"
4780,5639,40,"-1.0"
4780,5642,71,"-1.0"
4780,5643,17,"-1.0"
4780,5651,74,"-1.0"
4780,5653,28,"-1.0"
4780,5743,13,"-1.0"
4780,5758,43,"-1.0"
4780,5763,56,"-1.0"
4780,5782,51,"-1.0"
4780,5783,45,"-1.0"
4780,5789,35,"-1.0"
4780,5795,14,"-1.0"
4780,5799,32,"-1.0"
4780,5830,23,"-1.0"
4780,5836,19,"-1.0"
4780,5847,14,"-1.0"
4780,5851,8,"-1.0"
4780,5855,42,"-1.0"
4780,5865,37,"-1.0"
4780,5874,4,"-1.0"
4780,5876,21,"-1.0"
4780,5881,15,"-1.0"
4780,5891,10,"-1.0"
4780,5894,6,"-1.0"
4780,5900,10,"-1.0"
4780,5901,7,"-1.0"
4780,5902,2,"-1.0"
4780,5903,2,"-1.0"
4780,5904,1,"-1.0"
4781,5033,70,"-1.0"
4781,5059,5,"-1.0"
4781,5168,20,"-1.0"
4781,5229,11,"-1.0"
4781,5310,68,"-1.0"
4781,5586,59,"-1.0"
4781,5638,37,"-1.0"
4781,5639,47,"-1.0"
4781,5642,66,"-1.0"
4781,5643,25,"-1.0"
4781,5651,79,"-1.0"
4781,5653,37,"-1.0"
4781,5743,15,"-1.0"
4781,5758,41,"-1.0"
4781,5763,63,"-1.0"
4781,5782,46,"-1.0"
4781,5783,49,"-1.0"
4781,5789,28,"-1.0"
4781,5795,13,"-1.0"
4781,5799,21,"-1.0"
4781,5830,12,"-1.0"
4781,5836,15,"-1.0"
4781,5847,16,"-1.0"
4781,5851,8,"-1.0"
4781,5855,38,"-1.0"
4781,5865,43,"-1.0"
4781,5874,4,"-1.0"
4781,5876,18,"-1.0"
4781,5881,17,"-1.0"
4781,5891,9,"-1.0"
4781,5894,6,"-1.0"
4781,5900,8,"-1.0"
4781,5901,5,"-1.0"
4781,5905,1,"-1.0"
4782,5033,63,"-1.0"
4782,5059,9,"-1.0"
4782,5168,24,"-1.0"
4782,5229,8,"-1.0"
4782,5310,69,"-1.0"
4782,5586,63,"-1.0"
4782,5638,37,"-1.0"
4782,5639,49,"-1.0"
4782,5642,62,"-1.0"
4782,5643,29,"-1.0"
4782,5651,79,"-1.0"
4782,5653,46,"-1.0"
4782,5743,13,"-1.0"
4782,5758,40,"-1.0"
4782,5763,51,"-1.0"
4782,5782,46,"-1.0"
4782,5783,57,"-1.0"
4782,5789,19,"-1.0"
4782,5795,10,"-1.0"
4782,5799,17,"-1.0"
4782,5830,13,"-1.0"
4782,5836,22,"-1.0"
4782,5847,13,"-1.0"
4782,5851,7,"-1.0"
4782,5855,38,"-1.0"
4782,5865,47,"-1.0"
4782,5874,4,"-1.0"
4782,5876,22,"-1.0"
4782,5881,13,"-1.0"
4782,5891,13,"-1.0"
4782,5894,5,"-1.0"
4782,5900,4,"-1.0"
4782,5901,8,"-1.0"
4783,5033,61,"-1.0"
4783,5059,8,"-1.0"
4783,5168,23,"-1.0"
4783,5229,8,"-1.0"
4783,5310,70,"-1.0"
4783,5586,62,"-1.0"
4783,5638,38,"-1.0"
4783,5639,54,"-1.0"
4783,5642,50,"-1.0"
4783,5643,36,"-1.0"
4783,5651,90,"-1.0"
4783,5653,43,"-1.0"
4783,5743,17,"-1.0"
4783,5758,31,"-1.0"
4783,5763,47,"-1.0"
4783,5782,56,"-1.0"
4783,5783,48,"-1.0"
4783,5789,20,"-1.0"
4783,5795,14,"-1.0"
4783,5799,28,"-1.0"
4783,5830,6,"-1.0"
4783,5836,23,"-1.0"
4783,5847,14,"-1.0"
4783,5851,5,"-1.0"
4783,5855,27,"-1.0"
4783,5865,55,"-1.0"
4783,5874,5,"-1.0"
4783,5876,20,"-1.0"
4783,5881,12,"-1.0"
4783,5891,18,"-1.0"
4783,5894,8,"-1.0"
4783,5900,2,"-1.0"
4783,5901,1,"-1.0"
4784,5033,48,"-1.0"
4784,5059,9,"-1.0"
4784,5168,26,"-1.0"
4784,5229,11,"-1.0"
4784,5310,70,"-1.0"
4784,5586,54,"-1.0"
4784,5638,37,"-1.0"
4784,5639,61,"-1.0"
4784,5642,57,"-1.0"
4784,5643,39,"-1.0"
4784,5651,72,"-1.0"
4784,5653,39,"-1.0"
4784,5743,16,"-1.0"
4784,5758,34,"-1.0"
4784,5763,33,"-1.0"
4784,5782,74,"-1.0"
4784,5783,47,"-1.0"
4784,5789,14,"-1.0"
4784,5795,10,"-1.0"
4784,5799,28,"-1.0"
4784,5830,7,"-1.0"
4784,5836,24,"-1.0"
4784,5847,18,"-1.0"
4784,5851,5,"-1.0"
4784,5855,31,"-1.0"
4784,5865,53,"-1.0"
4784,5874,9,"-1.0"
4784,5876,19,"-1.0"
4784,5881,17,"-1.0"
4784,5891,26,"-1.0"
4784,5894,8,"-1.0"
4784,5901,2,"-1.0"
4784,5906,1,"-1.0"
4784,5907,1,"-1.0"
4785,5033,45,"-1.0"
4785,5059,5,"-1.0"
4785,5168,22,"-1.0"
4785,5229,15,"-1.0"
4785,5310,75,"-1.0"
4785,5586,49,"-1.0"
4785,5638,36,"-1.0"
4785,5639,62,"-1.0"
4785,5642,49,"-1.0"
4785,5643,39,"-1.0"
4785,5651,79,"-1.0"
4785,5653,49,"-1.0"
4785,5743,23,"-1.0"
4785,5758,33,"-1.0"
4785,5763,26,"-1.0"
4785,5782,70,"-1.0"
4785,5783,52,"-1.0"
4785,5789,14,"-1.0"
4785,5795,7,"-1.0"
4785,5799,22,"-1.0"
4785,5830,9,"-1.0"
4785,5836,34,"-1.0"
4785,5847,13,"-1.0"
4785,5851,7,"-1.0"
4785,5855,24,"-1.0"
4785,5865,54,"-1.0"
4785,5874,12,"-1.0"
4785,5876,19,"-1.0"
4785,5881,16,"-1.0"
4785,5891,21,"-1.0"
4785,5894,11,"-1.0"
4785,5901,3,"-1.0"
4785,5906,1,"-1.0"
4785,5907,3,"-1.0"
4785,5908,1,"-1.0"
4786,5033,46,"-1.0"
4786,5059,3,"-1.0"
4786,5168,14,"-1.0"
4786,5229,13,"-1.0"
4786,5310,89,"-1.0"
4786,5586,45,"-1.0"
4786,5638,31,"-1.0"
4786,5639,60,"-1.0"
4786,5642,48,"-1.0"
4786,5643,54,"-1.0"
4786,5651,89,"-1.0"
4786,5653,45,"-1.0"
4786,5743,15,"-1.0"
4786,5758,34,"-1.0"
4786,5763,18,"-1.0"
4786,5782,63,"-1.0"
4786,5783,49,"-1.0"
4786,5789,13,"-1.0"
4786,5795,5,"-1.0"
4786,5799,16,"-1.0"
4786,5830,5,"-1.0"
4786,5836,33,"-1.0"
4786,5847,11,"-1.0"
4786,5851,7,"-1.0"
4786,5855,26,"-1.0"
4786,5865,57,"-1.0"
4786,5874,21,"-1.0"
4786,5876,18,"-1.0"
4786,5881,20,"-1.0"
4786,5891,27,"-1.0"
4786,5894,11,"-1.0"
4786,5901,5,"-1.0"
4786,5907,6,"-1.0"
4786,5908,2,"-1.0"
4786,5909,1,"-1.0"
4787,5033,49,"-1.0"
4787,5059,1,"-1.0"
4787,5168,9,"-1.0"
4787,5229,15,"-1.0"
4787,5310,78,"-1.0"
4787,5586,43,"-1.0"
4787,5638,42,"-1.0"
4787,5639,56,"-1.0"
4787,5642,50,"-1.0"
4787,5643,46,"-1.0"
4787,5651,94,"-1.0"
4787,5653,47,"-1.0"
4787,5743,17,"-1.0"
4787,5758,40,"-1.0"
4787,5763,16,"-1.0"
4787,5782,67,"-1.0"
4787,5783,43,"-1.0"
4787,5789,18,"-1.0"
4787,5795,8,"-1.0"
4787,5799,17,"-1.0"
4787,5830,7,"-1.0"
4787,5836,31,"-1.0"
4787,5847,11,"-1.0"
4787,5851,6,"-1.0"
4787,5855,26,"-1.0"
4787,5865,51,"-1.0"
4787,5874,26,"-1.0"
4787,5876,23,"-1.0"
4787,5881,19,"-1.0"
4787,5891,23,"-1.0"
4787,5894,12,"-1.0"
4787,5901,1,"-1.0"
4787,5907,1,"-1.0"
4787,5908,4,"-1.0"
4787,5909,1,"-1.0"
4787,5910,1,"-1.0"
4787,5911,1,"-1.0"
4788,5033,43,"-1.0"
4788,5059,2,"-1.0"
4788,5168,5,"-1.0"
4788,5229,14,"-1.0"
4788,5310,63,"-1.0"
4788,5586,42,"-1.0"
4788,5638,45,"-1.0"
4788,5639,59,"-1.0"
4788,5642,49,"-1.0"
4788,5643,54,"-1.0"
4788,5651,91,"-1.0"
4788,5653,50,"-1.0"
4788,5743,8,"-1.0"
4788,5758,47,"-1.0"
4788,5763,16,"-1.0"
4788,5782,79,"-1.0"
4788,5783,44,"-1.0"
4788,5789,18,"-1.0"
4788,5795,7,"-1.0"
4788,5799,18,"-1.0"
4788,5830,8,"-1.0"
4788,5836,25,"-1.0"
4788,5847,11,"-1.0"
4788,5851,10,"-1.0"
4788,5855,17,"-1.0"
4788,5865,37,"-1.0"
4788,5874,33,"-1.0"
4788,5876,32,"-1.0"
4788,5881,24,"-1.0"
4788,5891,25,"-1.0"
4788,5894,9,"-1.0"
4788,5901,2,"-1.0"
4788,5907,1,"-1.0"
4788,5908,6,"-1.0"
4788,5909,3,"-1.0"
4788,5912,1,"-1.0"
4788,5913,1,"-1.0"
4788,5914,1,"-1.0"
4789,5033,42,"-1.0"
4789,5059,5,"-1.0"
4789,5168,7,"-1.0"
4789,5229,12,"-1.0"
4789,5310,54,"-1.0"
4789,5586,42,"-1.0"
4789,5638,37,"-1.0"
4789,5639,73,"-1.0"
4789,5642,45,"-1.0"
4789,5643,48,"-1.0"
4789,5651,78,"-1.0"
4789,5653,39,"-1.0"
4789,5743,12,"-1.0"
4789,5758,59,"-1.0"
4789,5763,20,"-1.0"
4789,5782,78,"-1.0"
4789,5783,37,"-1.0"
4789,5789,23,"-1.0"
4789,5795,5,"-1.0"
4789,5799,18,"-1.0"
4789,5830,9,"-1.0"
4789,5836,29,"-1.0"
4789,5847,14,"-1.0"
4789,5851,10,"-1.0"
4789,5855,13,"-1.0"
4789,5865,40,"-1.0"
4789,5874,35,"-1.0"
4789,5876,34,"-1.0"
4789,5881,24,"-1.0"
4789,5891,25,"-1.0"
4789,5894,16,"-1.0"
4789,5901,1,"-1.0"
4789,5907,1,"-1.0"
4789,5908,5,"-1.0"
4789,5909,4,"-1.0"
4789,5912,2,"-1.0"
4789,5913,1,"-1.0"
4789,5914,1,"-1.0"
4789,5915,1,"-1.0"
4789,5916,1,"-1.0"
4790,5033,52,"-1.0"
4790,5059,3,"-1.0"
4790,5168,6,"-1.0"
4790,5229,12,"-1.0"
4790,5310,50,"-1.0"
4790,5586,44,"-1.0"
4790,5638,41,"-1.0"
4790,5639,64,"-1.0"
4790,5642,50,"-1.0"
4790,5643,40,"-1.0"
4790,5651,69,"-1.0"
4790,5653,35,"-1.0"
4790,5743,18,"-1.0"
4790,5758,59,"-1.0"
4790,5763,28,"-1.0"
4790,5782,74,"-1.0"
4790,5783,41,"-1.0"
4790,5789,29,"-1.0"
4790,5795,3,"-1.0"
4790,5799,20,"-1.0"
4790,5830,12,"-1.0"
4790,5836,33,"-1.0"
4790,5847,15,"-1.0"
4790,5851,9,"-1.0"
4790,5855,9,"-1.0"
4790,5865,43,"-1.0"
4790,5874,25,"-1.0"
4790,5876,37,"-1.0"
4790,5881,23,"-1.0"
4790,5891,23,"-1.0"
4790,5894,14,"-1.0"
4790,5901,1,"-1.0"
4790,5907,1,"-1.0"
4790,5908,5,"-1.0"
4790,5909,5,"-1.0"
4790,5912,4,"-1.0"
4790,5913,1,"-1.0"
4790,5914,2,"-1.0"
4791,5033,60,"-1.0"
4791,5059,3,"-1.0"
4791,5168,5,"-1.0"
4791,5229,5,"-1.0"
4791,5310,44,"-1.0"
4791,5586,48,"-1.0"
4791,5638,42,"-1.0"
4791,5639,60,"-1.0"
4791,5642,34,"-1.0"
4791,5643,38,"-1.0"
4791,5651,75,"-1.0"
4791,5653,40,"-1.0"
4791,5743,14,"-1.0"
4791,5758,60,"-1.0"
4791,5763,29,"-1.0"
4791,5782,69,"-1.0"
4791,5783,36,"-1.0"
4791,5789,30,"-1.0"
4791,5795,3,"-1.0"
4791,5799,14,"-1.0"
4791,5830,19,"-1.0"
4791,5836,28,"-1.0"
4791,5847,20,"-1.0"
4791,5851,6,"-1.0"
4791,5855,10,"-1.0"
4791,5865,45,"-1.0"
4791,5874,25,"-1.0"
4791,5876,37,"-1.0"
4791,5881,37,"-1.0"
4791,5891,25,"-1.0"
4791,5894,15,"-1.0"
4791,5901,3,"-1.0"
4791,5907,1,"-1.0"
4791,5908,5,"-1.0"
4791,5909,7,"-1.0"
4791,5912,4,"-1.0"
4791,5913,2,"-1.0"
4791,5914,2,"-1.0"
4792,5033,58,"-1.0"
4792,5059,3,"-1.0"
4792,5168,5,"-1.0"
4792,5229,4,"-1.0"
4792,5310,39,"-1.0"
4792,5586,50,"-1.0"
4792,5638,34,"-1.0"
4792,5639,63,"-1.0"
4792,5642,34,"-1.0"
4792,5643,47,"-1.0"
4792,5651,74,"-1.0"
4792,5653,33,"-1.0"
4792,5743,12,"-1.0"
4792,5758,65,"-1.0"
4792,5763,22,"-1.0"
4792,5782,73,"-1.0"
4792,5783,34,"-1.0"
4792,5789,32,"-1.0"
4792,5795,3,"-1.0"
4792,5799,12,"-1.0"
4792,5830,18,"-1.0"
4792,5836,38,"-1.0"
4792,5847,28,"-1.0"
4792,5851,7,"-1.0"
4792,5855,2,"-1.0"
4792,5865,41,"-1.0"
4792,5874,20,"-1.0"
4792,5876,43,"-1.0"
4792,5881,30,"-1.0"
4792,5891,25,"-1.0"
4792,5894,24,"-1.0"
4792,5901,5,"-1.0"
4792,5908,4,"-1.0"
4792,5909,9,"-1.0"
4792,5912,4,"-1.0"
4792,5913,2,"-1.0"
4792,5914,2,"-1.0"
4792,5917,1,"-1.0"
4793,5033,61,"-1.0"
4793,5059,1,"-1.0"
4793,5168,4,"-1.0"
4793,5229,3,"-1.0"
4793,5310,36,"-1.0"
4793,5586,59,"-1.0"
4793,5638,32,"-1.0"
4793,5639,75,"-1.0"
4793,5642,31,"-1.0"
4793,5643,45,"-1.0"
4793,5651,71,"-1.0"
4793,5653,31,"-1.0"
4793,5743,13,"-1.0"
4793,5758,54,"-1.0"
4793,5763,19,"-1.0"
4793,5782,77,"-1.0"
4793,5783,27,"-1.0"
4793,5789,35,"-1.0"
4793,5795,2,"-1.0"
4793,5799,10,"-1.0"
4793,5830,20,"-1.0"
4793,5836,40,"-1.0"
4793,5847,37,"-1.0"
4793,5851,8,"-1.0"
4793,5855,3,"-1.0"
4793,5865,37,"-1.0"
4793,5874,23,"-1.0"
4793,5876,42,"-1.0"
4793,5881,32,"-1.0"
4793,5891,30,"-1.0"
4793,5894,21,"-1.0"
4793,5901,1,"-1.0"
4793,5908,2,"-1.0"
4793,5909,14,"-1.0"
4793,5912,1,"-1.0"
4793,5913,1,"-1.0"
4793,5914,1,"-1.0"
4793,5918,1,"-1.0"
4794,5033,53,"-1.0"
4794,5059,1,"-1.0"
4794,5168,6,"-1.0"
4794,5229,1,"-1.0"
4794,5310,45,"-1.0"
4794,5586,59,"-1.0"
4794,5638,24,"-1.0"
4794,5639,75,"-1.0"
4794,5642,31,"-1.0"
4794,5643,40,"-1.0"
4794,5651,60,"-1.0"
4794,5653,25,"-1.0"
4794,5743,16,"-1.0"
4794,5758,62,"-1.0"
4794,5763,22,"-1.0"
4794,5782,75,"-1.0"
4794,5783,34,"-1.0"
4794,5789,42,"-1.0"
4794,5795,4,"-1.0"
4794,5799,9,"-1.0"
4794,5830,21,"-1.0"
4794,5836,41,"-1.0"
4794,5847,29,"-1.0"
4794,5851,8,"-1.0"
4794,5855,2,"-1.0"
4794,5865,37,"-1.0"
4794,5874,27,"-1.0"
4794,5876,46,"-1.0"
4794,5881,27,"-1.0"
4794,5891,32,"-1.0"
4794,5894,26,"-1.0"
4794,5901,1,"-1.0"
4794,5908,1,"-1.0"
4794,5909,12,"-1.0"
4794,5913,4,"-1.0"
4794,5914,2,"-1.0"
4795,5033,48,"-1.0"
4795,5168,5,"-1.0"
4795,5229,1,"-1.0"
4795,5310,41,"-1.0"
4795,5586,60,"-1.0"
4795,5638,24,"-1.0"
4795,5639,65,"-1.0"
4795,5642,25,"-1.0"
4795,5643,40,"-1.0"
4795,5651,71,"-1.0"
4795,5653,29,"-1.0"
4795,5743,17,"-1.0"
4795,5758,54,"-1.0"
4795,5763,19,"-1.0"
4795,5782,75,"-1.0"
4795,5783,34,"-1.0"
4795,5789,51,"-1.0"
4795,5795,15,"-1.0"
4795,5799,9,"-1.0"
4795,5830,25,"-1.0"
4795,5836,45,"-1.0"
4795,5847,32,"-1.0"
4795,5851,14,"-1.0"
4795,5855,2,"-1.0"
4795,5865,35,"-1.0"
4795,5874,13,"-1.0"
4795,5876,47,"-1.0"
4795,5881,26,"-1.0"
4795,5891,36,"-1.0"
4795,5894,23,"-1.0"
4795,5901,1,"-1.0"
4795,5908,1,"-1.0"
4795,5909,12,"-1.0"
4795,5913,3,"-1.0"
4795,5914,2,"-1.0"
4796,5033,42,"-1.0"
4796,5168,5,"-1.0"
4796,5229,1,"-1.0"
4796,5310,43,"-1.0"
4796,5586,68,"-1.0"
4796,5638,19,"-1.0"
4796,5639,63,"-1.0"
4796,5642,26,"-1.0"
4796,5643,47,"-1.0"
4796,5651,78,"-1.0"
4796,5653,33,"-1.0"
4796,5743,24,"-1.0"
4796,5758,54,"-1.0"
4796,5763,15,"-1.0"
4796,5782,69,"-1.0"
4796,5783,30,"-1.0"
4796,5789,51,"-1.0"
4796,5795,6,"-1.0"
4796,5799,10,"-1.0"
4796,5830,27,"-1.0"
4796,5836,40,"-1.0"
4796,5847,26,"-1.0"
4796,5851,15,"-1.0"
4796,5855,4,"-1.0"
4796,5865,35,"-1.0"
4796,5874,14,"-1.0"
4796,5876,44,"-1.0"
4796,5881,28,"-1.0"
4796,5891,38,"-1.0"
4796,5894,23,"-1.0"
4796,5901,1,"-1.0"
4796,5908,1,"-1.0"
4796,5909,12,"-1.0"
4796,5913,5,"-1.0"
4796,5914,2,"-1.0"
4796,5919,1,"-1.0"
4797,5033,48,"-1.0"
4797,5168,5,"-1.0"
4797,5229,1,"-1.0"
4797,5310,39,"-1.0"
4797,5586,71,"-1.0"
4797,5638,15,"-1.0"
4797,5639,59,"-1.0"
4797,5642,21,"-1.0"
4797,5643,57,"-1.0"
4797,5651,74,"-1.0"
4797,5653,22,"-1.0"
4797,5743,20,"-1.0"
4797,5758,52,"-1.0"
4797,5763,20,"-1.0"
4797,5782,77,"-1.0"
4797,5783,31,"-1.0"
4797,5789,56,"-1.0"
4797,5795,6,"-1.0"
4797,5799,11,"-1.0"
4797,5830,19,"-1.0"
4797,5836,36,"-1.0"
4797,5847,20,"-1.0"
4797,5851,17,"-1.0"
4797,5865,36,"-1.0"
4797,5874,11,"-1.0"
4797,5876,42,"-1.0"
4797,5881,40,"-1.0"
4797,5891,43,"-1.0"
4797,5894,26,"-1.0"
4797,5901,3,"-1.0"
4797,5908,2,"-1.0"
4797,5909,11,"-1.0"
4797,5913,4,"-1.0"
4797,5914,4,"-1.0"
4797,5920,1,"-1.0"
4798,5033,57,"-1.0"
4798,5168,10,"-1.0"
4798,5310,37,"-1.0"
4798,5586,87,"-1.0"
4798,5638,10,"-1.0"
4798,5639,74,"-1.0"
4798,5642,20,"-1.0"
4798,5643,58,"-1.0"
4798,5651,68,"-1.0"
4798,5653,21,"-1.0"
4798,5743,16,"-1.0"
4798,5758,51,"-1.0"
4798,5763,23,"-1.0"
4798,5782,70,"-1.0"
4798,5783,39,"-1.0"
4798,5789,46,"-1.0"
4798,5795,8,"-1.0"
4798,5799,7,"-1.0"
4798,5830,21,"-1.0"
4798,5836,27,"-1.0"
4798,5847,15,"-1.0"
4798,5851,16,"-1.0"
4798,5865,44,"-1.0"
4798,5874,10,"-1.0"
4798,5876,32,"-1.0"
4798,5881,39,"-1.0"
4798,5891,45,"-1.0"
4798,5894,27,"-1.0"
4798,5901,4,"-1.0"
4798,5908,1,"-1.0"
4798,5909,8,"-1.0"
4798,5913,3,"-1.0"
4798,5914,2,"-1.0"
4798,5920,2,"-1.0"
4798,5921,1,"-1.0"
4798,5922,1,"-1.0"
4799,5033,38,"-1.0"
4799,5168,15,"-1.0"
4799,5310,44,"-1.0"
4799,5586,83,"-1.0"
4799,5638,14,"-1.0"
4799,5639,76,"-1.0"
4799,5642,20,"-1.0"
4799,5643,57,"-1.0"
4799,5651,57,"-1.0"
4799,5653,29,"-1.0"
4799,5743,13,"-1.0"
4799,5758,53,"-1.0"
4799,5763,30,"-1.0"
4799,5782,71,"-1.0"
4799,5783,33,"-1.0"
4799,5789,44,"-1.0"
4799,5795,7,"-1.0"
4799,5799,5,"-1.0"
4799,5830,17,"-1.0"
4799,5836,26,"-1.0"
4799,5847,12,"-1.0"
4799,5851,15,"-1.0"
4799,5865,43,"-1.0"
4799,5874,9,"-1.0"
4799,5876,31,"-1.0"
4799,5881,43,"-1.0"
4799,5891,54,"-1.0"
4799,5894,30,"-1.0"
4799,5901,4,"-1.0"
4799,5908,1,"-1.0"
4799,5909,11,"-1.0"
4799,5913,4,"-1.0"
4799,5914,1,"-1.0"
4799,5920,5,"-1.0"
4799,5922,4,"-1.0"
4799,5923,1,"-1.0"
4800,5033,40,"-1.0"
4800,5168,16,"-1.0"
4800,5310,45,"-1.0"
4800,5586,80,"-1.0"
4800,5638,22,"-1.0"
4800,5639,65,"-1.0"
4800,5642,18,"-1.0"
4800,5643,51,"-1.0"
4800,5651,46,"-1.0"
4800,5653,22,"-1.0"
4800,5743,16,"-1.0"
4800,5758,54,"-1.0"
4800,5763,34,"-1.0"
4800,5782,80,"-1.0"
4800,5783,46,"-1.0"
4800,5789,52,"-1.0"
4800,5795,6,"-1.0"
4800,5799,6,"-1.0"
4800,5830,22,"-1.0"
4800,5836,21,"-1.0"
4800,5847,11,"-1.0"
4800,5851,11,"-1.0"
4800,5865,39,"-1.0"
4800,5874,6,"-1.0"
4800,5876,39,"-1.0"
4800,5881,50,"-1.0"
4800,5891,51,"-1.0"
4800,5894,23,"-1.0"
4800,5901,2,"-1.0"
4800,5909,9,"-1.0"
4800,5913,4,"-1.0"
4800,5914,2,"-1.0"
4800,5920,5,"-1.0"
4800,5922,3,"-1.0"
4800,5923,2,"-1.0"
4800,5924,1,"-1.0"
4801,5033,42,"-1.0"
4801,5168,20,"-1.0"
4801,5310,37,"-1.0"
4801,5586,72,"-1.0"
4801,5638,21,"-1.0"
4801,5639,82,"-1.0"
4801,5642,12,"-1.0"
4801,5643,49,"-1.0"
4801,5651,41,"-1.0"
4801,5653,23,"-1.0"
4801,5743,15,"-1.0"
4801,5758,53,"-1.0"
4801,5763,40,"-1.0"
4801,5782,77,"-1.0"
4801,5783,40,"-1.0"
4801,5789,51,"-1.0"
4801,5795,7,"-1.0"
4801,5799,3,"-1.0"
4801,5830,17,"-1.0"
4801,5836,29,"-1.0"
4801,5847,12,"-1.0"
4801,5851,12,"-1.0"
4801,5865,26,"-1.0"
4801,5874,4,"-1.0"
4801,5876,53,"-1.0"
4801,5881,51,"-1.0"
4801,5891,53,"-1.0"
4801,5894,23,"-1.0"
4801,5901,4,"-1.0"
4801,5909,9,"-1.0"
4801,5913,5,"-1.0"
4801,5914,3,"-1.0"
4801,5920,7,"-1.0"
4801,5922,4,"-1.0"
4801,5923,3,"-1.0"
4802,5033,36,"-1.0"
4802,5168,27,"-1.0"
4802,5310,32,"-1.0"
4802,5586,69,"-1.0"
4802,5638,14,"-1.0"
4802,5639,76,"-1.0"
4802,5642,13,"-1.0"
4802,5643,48,"-1.0"
4802,5651,48,"-1.0"
4802,5653,31,"-1.0"
4802,5743,16,"-1.0"
4802,5758,59,"-1.0"
4802,5763,57,"-1.0"
4802,5782,67,"-1.0"
4802,5783,49,"-1.0"
4802,5789,54,"-1.0"
4802,5795,5,"-1.0"
4802,5799,3,"-1.0"
4802,5830,16,"-1.0"
4802,5836,28,"-1.0"
4802,5847,9,"-1.0"
4802,5851,11,"-1.0"
4802,5865,32,"-1.0"
4802,5874,5,"-1.0"
4802,5876,52,"-1.0"
4802,5881,40,"-1.0"
4802,5891,44,"-1.0"
4802,5894,21,"-1.0"
4802,5901,5,"-1.0"
4802,5909,6,"-1.0"
4802,5913,3,"-1.0"
4802,5914,4,"-1.0"
4802,5920,8,"-1.0"
4802,5922,9,"-1.0"
4802,5923,1,"-1.0"
4802,5925,1,"-1.0"
4802,5926,1,"-1.0"
4803,5033,34,"-1.0"
4803,5168,33,"-1.0"
4803,5310,21,"-1.0"
4803,5586,54,"-1.0"
4803,5638,14,"-1.0"
4803,5639,67,"-1.0"
4803,5642,11,"-1.0"
4803,5643,60,"-1.0"
4803,5651,47,"-1.0"
4803,5653,32,"-1.0"
4803,5743,18,"-1.0"
4803,5758,55,"-1.0"
4803,5763,70,"-1.0"
4803,5782,66,"-1.0"
4803,5783,57,"-1.0"
4803,5789,36,"-1.0"
4803,5795,8,"-1.0"
4803,5799,3,"-1.0"
4803,5830,15,"-1.0"
4803,5836,25,"-1.0"
4803,5847,8,"-1.0"
4803,5851,12,"-1.0"
4803,5865,30,"-1.0"
4803,5874,8,"-1.0"
4803,5876,62,"-1.0"
4803,5881,44,"-1.0"
4803,5891,56,"-1.0"
4803,5894,20,"-1.0"
4803,5901,4,"-1.0"
4803,5909,7,"-1.0"
4803,5913,2,"-1.0"
4803,5914,4,"-1.0"
4803,5920,11,"-1.0"
4803,5922,1,"-1.0"
4803,5923,2,"-1.0"
4803,5925,2,"-1.0"
4803,5927,1,"-1.0"
4804,5033,38,"-1.0"
4804,5168,40,"-1.0"
4804,5310,21,"-1.0"
4804,5586,50,"-1.0"
4804,5638,13,"-1.0"
4804,5639,76,"-1.0"
4804,5642,19,"-1.0"
4804,5643,61,"-1.0"
4804,5651,37,"-1.0"
4804,5653,35,"-1.0"
4804,5743,18,"-1.0"
4804,5758,52,"-1.0"
4804,5763,62,"-1.0"
4804,5782,57,"-1.0"
4804,5783,67,"-1.0"
4804,5789,27,"-1.0"
4804,5795,6,"-1.0"
